ResponseId,n_subtypes,Subtype,Name,Attributes
R_1H2KJ3GUZ4fRpBf,5,Subtype01,me as a parent,"Capable,Comfortable,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Independent,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Organised,Outgoing,Successful"
R_1H2KJ3GUZ4fRpBf,5,Subtype02,me with very old friends,"Comfortable,Communicative,Confident,Energetic,Friendly,Giving,Happy,Immature,Intelligent,Optimistic,Outgoing,Successful"
R_1H2KJ3GUZ4fRpBf,5,Subtype03,me with newer friends,"Communicative,Friendly,Happy,Independent,Intelligent,Interested,Mature"
R_1H2KJ3GUZ4fRpBf,5,Subtype04,me in a large group,"Confident,Friendly,Happy,Independent,Intelligent,Interested,Needed,Outgoing,Successful"
R_1H2KJ3GUZ4fRpBf,5,Subtype05,me as part of a couple,"Capable,Comfortable,Communicative,Confident,Giving,Happy,Intelligent,Mature,Needed,Optimistic,Organised,Outgoing"
R_1P5XcxEAJwtP6ME,5,Subtype01,Me alone,"Disorganised,Incompetent,Insecure,Irresponsible,Isolated,Lazy,Like a failure,Sad and Blue,Self-centered,Worthless"
R_1P5XcxEAJwtP6ME,5,Subtype02,Me with close friends,"Comfortable,Communicative,Friendly,Interested,Mature,Outgoing"
R_1P5XcxEAJwtP6ME,5,Subtype03,Me in online communities,"Communicative,Disagreeing,Giving,Hardworking,Indecisive,Inferior,Interested,Organised"
R_1P5XcxEAJwtP6ME,5,Subtype04,Me while streaming,"Capable,Communicative,Confident,Fun and Entertaining,Hardworking,Interested,Organised"
R_1P5XcxEAJwtP6ME,5,Subtype05,Me in public,"Disorganised,Incompetent,Indecisive,Inferior,Insecure,Isolated,Unloved,Worthless"
R_yWOXrhWMGRkGRMJ,5,Subtype01,Me as a wife,"Giving,Inferior,Interested"
R_yWOXrhWMGRkGRMJ,5,Subtype02,Me at a rock concert,"Comfortable,Confident,Friendly,Happy,Interested,Optimistic,Outgoing"
R_yWOXrhWMGRkGRMJ,5,Subtype03,Me as a friend,"Communicative,Friendly,Fun and Entertaining,Happy,Interested"
R_yWOXrhWMGRkGRMJ,5,Subtype04,Me as a cutomer,"Indecisive,Organised"
R_yWOXrhWMGRkGRMJ,5,Subtype05,Me as a stranger,Uncomfortable
R_3ReALPyyJSzUnsi,4,Subtype01,Me at work,"Capable,Communicative,Confident,Friendly,Giving,Independent,Intelligent"
R_3ReALPyyJSzUnsi,4,Subtype02,Me as a wife,"Comfortable,Confident,Friendly,Giving,Lovable"
R_3ReALPyyJSzUnsi,4,Subtype03,Me as a mother,"Capable,Comfortable,Communicative,Confident,Friendly,Giving,Happy,Intelligent,Interested,Lovable,Successful"
R_3ReALPyyJSzUnsi,4,Subtype04,Me as a friend,"Capable,Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Giving,Happy,Independent,Intelligent,Interested,Lovable,Mature,Outgoing,Successful"
R_1LqGmZh92sMHdwj,6,Subtype01,me with my friends,"Friendly,Fun and Entertaining,Happy,Intelligent,Mature,Successful"
R_1LqGmZh92sMHdwj,6,Subtype02,funny,Fun and Entertaining
R_1LqGmZh92sMHdwj,6,Subtype03,me at university,"Friendly,Hardworking,Intelligent,Interested,Like a failure,Mature,Successful"
R_1LqGmZh92sMHdwj,6,Subtype04,intelligent,Intelligent
R_1LqGmZh92sMHdwj,6,Subtype05,me as a brother,"Friendly,Fun and Entertaining,Happy,Interested,Lovable,Mature"
R_1LqGmZh92sMHdwj,6,Subtype06,kind,NA
R_10MJeuQB63ymtSz,9,Subtype01,Me when alone,"Capable,Comfortable,Confident,Friendly,Fun and Entertaining,Independent,Isolated,Lazy,Mature,Organised,Self-centered"
R_10MJeuQB63ymtSz,9,Subtype02,Me with friends,"Capable,Comfortable,Communicative,Confident,Energetic,Fun and Entertaining,Happy,Interested,Mature,Outgoing"
R_10MJeuQB63ymtSz,9,Subtype03,Me when shopping,"Capable,Comfortable,Confident,Independent,Intelligent,Irritable,Mature,Organised,Outgoing,Successful"
R_10MJeuQB63ymtSz,9,Subtype04,Me with family,"Comfortable,Communicative,Energetic,Friendly,Fun and Entertaining,Happy,Interested,Lovable,Mature,Outgoing"
R_10MJeuQB63ymtSz,9,Subtype05,Me as a father,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Organised"
R_10MJeuQB63ymtSz,9,Subtype06,Me as a partner,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Interested,Lovable,Mature,Needed,Optimistic,Successful"
R_10MJeuQB63ymtSz,9,Subtype07,Me as a brother,"Capable,Comfortable,Communicative,Confident,Friendly,Giving,Happy,Lovable,Mature,Organised,Outgoing"
R_10MJeuQB63ymtSz,9,Subtype08,Me at work,"Capable,Comfortable,Communicative,Confident,Independent,Intelligent,Irritable,Mature,Needed,Outgoing,Successful"
R_10MJeuQB63ymtSz,9,Subtype09,Me in a new place,"Capable,Comfortable,Independent,Mature,Tense"
R_2dN2jKIKF0w9XFi,5,Subtype01,Me moving to London,"Capable,Confident,Mature,Optimistic,Organised,Successful"
R_2dN2jKIKF0w9XFi,5,Subtype02,Me at university,"Capable,Communicative,Confident,Hardworking"
R_2dN2jKIKF0w9XFi,5,Subtype03,Me starting my first real job,"Happy,Hardworking,Inferior,Insecure,Interested,Mature,Successful,Tense"
R_2dN2jKIKF0w9XFi,5,Subtype04,Me meeting my now wife,"Giving,Happy"
R_2dN2jKIKF0w9XFi,5,Subtype05,Me enjoying snowboarding,"Energetic,Independent,Outgoing"
R_xAssGrNeYyfU8KZ,6,Subtype01,me at home,"Comfortable,Confident,Disorganised,Friendly,Fun and Entertaining,Independent,Intelligent,Isolated,Lazy,Mature,Optimistic,Sad and Blue,Self-centered"
R_xAssGrNeYyfU8KZ,6,Subtype02,me at work,"Capable,Communicative,Confident,Energetic,Friendly,Hardworking,Hopeless,Independent,Intelligent,Interested,Isolated,Like a failure,Mature,Needed,Organised,Outgoing,Self-centered,Successful,Tense,Weary"
R_xAssGrNeYyfU8KZ,6,Subtype03,me with friends,"Capable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Intelligent,Interested,Lovable,Needed,Optimistic,Outgoing,Self-centered"
R_xAssGrNeYyfU8KZ,6,Subtype04,me with my crush,"Comfortable,Communicative,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Insecure,Intelligent,Interested,Optimistic,Outgoing"
R_xAssGrNeYyfU8KZ,6,Subtype05,me with my boss,"Communicative,Disagreeing,Disorganised,Friendly,Incompetent,Indecisive,Independent,Inferior,Insecure,Intelligent,Interested,Isolated,Like a failure,Sad and Blue,Tense,Uncomfortable,Weary,Worthless"
R_xAssGrNeYyfU8KZ,6,Subtype06,me as a sister,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Independent,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Outgoing"
R_XpnseXP9PA9z2G5,2,Subtype01,Me with my family,"Capable,Comfortable,Friendly,Happy"
R_XpnseXP9PA9z2G5,2,Subtype02,Me with my friends,"Capable,Comfortable,Energetic,Friendly,Happy"
R_1kSv7L1ZIuX7KEb,3,Subtype01,me at home,"Comfortable,Disorganised,Happy,Immature,Independent,Interested,Irritable,Isolated,Lazy"
R_1kSv7L1ZIuX7KEb,3,Subtype02,me at work,"Friendly,Independent,Insecure,Mature,Optimistic,Organised,Tense,Uncomfortable,Weary"
R_1kSv7L1ZIuX7KEb,3,Subtype03,me in public,"Confident,Independent,Mature,Tense,Uncomfortable,Weary"
R_1hGV8hjZkpYFjdL,4,Subtype01,Me at work,"Capable,Communicative,Confident,Happy,Hardworking,Independent,Intelligent,Mature,Organised,Outgoing,Tense"
R_1hGV8hjZkpYFjdL,4,Subtype02,Me with new people,"Isolated,Like a failure,Self-centered,Tense,Unloved,Worthless"
R_1hGV8hjZkpYFjdL,4,Subtype03,Me with old friends,"Comfortable,Communicative,Fun and Entertaining,Happy,Intelligent,Interested,Optimistic,Outgoing"
R_1hGV8hjZkpYFjdL,4,Subtype04,Me in family,"Hopeless,Immature,Isolated,Lazy,Like a failure,Uncomfortable,Worthless"
R_3ni9IkdxjXghWqL,10,Subtype01,myself playing at videogames,"Confident,Energetic,Friendly,Fun and Entertaining,Happy,Hardworking,Intelligent,Interested,Mature,Optimistic,Organised,Self-centered,Successful"
R_3ni9IkdxjXghWqL,10,Subtype02,myself when i study,"Capable,Comfortable,Communicative,Confident,Happy,Independent,Intelligent,Interested,Mature,Optimistic,Organised,Successful,Tense"
R_3ni9IkdxjXghWqL,10,Subtype03,myself when i read a book,"Capable,Comfortable,Communicative,Confident,Independent,Interested,Mature,Optimistic,Self-centered"
R_3ni9IkdxjXghWqL,10,Subtype04,myself when i stay with my parents,"Capable,Comfortable,Communicative,Immature,Insecure,Intelligent,Irritable,Needed,Self-centered,Uncomfortable"
R_3ni9IkdxjXghWqL,10,Subtype05,myself when i stay with my friends,"Capable,Comfortable,Communicative,Confident,Friendly,Happy,Intelligent,Mature,Needed,Optimistic,Self-centered,Successful"
R_3ni9IkdxjXghWqL,10,Subtype06,myself when i stay alone,"Hopeless,Incompetent,Indecisive,Inferior,Insecure,Interested,Irritable,Isolated,Organised,Sad and Blue,Self-centered,Tense,Uncomfortable,Unloved,Worthless"
R_3ni9IkdxjXghWqL,10,Subtype07,myself when i'm in business,"Capable,Communicative,Interested,Optimistic,Organised,Self-centered"
R_3ni9IkdxjXghWqL,10,Subtype08,myself when i do martial arts,"Capable,Comfortable,Confident,Fun and Entertaining,Happy,Independent,Intelligent,Mature,Needed,Organised"
R_3ni9IkdxjXghWqL,10,Subtype09,myself when i make an exam,"Capable,Communicative,Confident,Fun and Entertaining,Hardworking,Intelligent,Interested,Mature,Organised,Tense"
R_3ni9IkdxjXghWqL,10,Subtype10,myself when i buy something,"Happy,Independent,Self-centered"
R_OOsSLG685cN2dep,6,Subtype01,Me at work,"Capable,Communicative,Confident,Disagreeing,Independent,Intelligent,Interested,Mature,Organised,Successful,Weary"
R_OOsSLG685cN2dep,6,Subtype02,Me with the inlaws,"Friendly,Independent,Intelligent,Mature,Weary"
R_OOsSLG685cN2dep,6,Subtype03,Me with family,"Capable,Comfortable,Communicative,Confident,Disagreeing,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Immature,Interested,Irritable,Mature,Needed,Optimistic,Organised,Outgoing,Successful"
R_OOsSLG685cN2dep,6,Subtype04,Me with Friends,"Capable,Comfortable,Communicative,Confident,Disagreeing,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Immature,Indecisive,Intelligent,Interested,Lovable,Optimistic,Organised,Outgoing,Successful"
R_OOsSLG685cN2dep,6,Subtype05,Me when mountain biking,"Capable,Comfortable,Confident,Energetic,Friendly,Fun and Entertaining,Immature,Irresponsible,Optimistic,Organised,Outgoing"
R_OOsSLG685cN2dep,6,Subtype06,ME as a father,"Capable,Comfortable,Communicative,Confident,Disagreeing,Disorganised,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Immature,Indecisive,Intelligent,Interested,Irritable,Lovable,Mature,Optimistic,Organised,Outgoing,Successful"
R_1ozIXeTKexMtv01,3,Subtype01,spitfire,"Comfortable,Energetic,Giving,Hardworking,Hopeless,Independent,Intelligent,Isolated,Mature,Optimistic"
R_1ozIXeTKexMtv01,3,Subtype02,curious about the world,"Comfortable,Communicative,Immature,Independent,Interested,Lazy,Optimistic,Organised,Sad and Blue,Unloved"
R_1ozIXeTKexMtv01,3,Subtype03,focused,"Communicative,Hardworking,Intelligent,Like a failure,Mature,Needed,Optimistic,Organised,Self-centered,Successful"
R_enaGXPJxa1KDECl,3,Subtype01,me at college,"Friendly,Intelligent,Optimistic,Successful"
R_enaGXPJxa1KDECl,3,Subtype02,me with my wife,"Confident,Energetic,Hopeless,Lovable,Organised"
R_enaGXPJxa1KDECl,3,Subtype03,me with my friend,"Friendly,Optimistic,Organised,Successful"
R_3pu3D2oShgezAwh,8,Subtype01,Me at work,"Energetic,Intelligent,Mature,Organised,Successful"
R_3pu3D2oShgezAwh,8,Subtype02,Me at home,"Comfortable,Happy,Immature,Lazy,Lovable"
R_3pu3D2oShgezAwh,8,Subtype03,Me with my family,"Fun and Entertaining,Giving,Happy,Lovable,Optimistic"
R_3pu3D2oShgezAwh,8,Subtype04,Me with friends,"Communicative,Confident,Friendly,Fun and Entertaining,Giving,Happy,Lovable,Outgoing"
R_3pu3D2oShgezAwh,8,Subtype05,Me at gym,"Capable,Confident,Isolated,Optimistic,Self-centered"
R_3pu3D2oShgezAwh,8,Subtype06,Me dancing,"Capable,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Interested,Optimistic"
R_3pu3D2oShgezAwh,8,Subtype07,Me learning new things,"Capable,Confident,Hardworking,Isolated,Self-centered"
R_3pu3D2oShgezAwh,8,Subtype08,Me with collegues,"Capable,Confident,Energetic,Fun and Entertaining,Giving,Happy,Hardworking,Mature,Optimistic,Successful"
R_1etssJ9l3n4DU4F,5,Subtype01,me at work,"Capable,Comfortable,Hardworking,Intelligent,Irritable,Mature,Organised,Sad and Blue,Tense"
R_1etssJ9l3n4DU4F,5,Subtype02,me with family,"Comfortable,Communicative,Confident,Friendly,Intelligent,Interested,Lovable"
R_1etssJ9l3n4DU4F,5,Subtype03,me with friends,"Comfortable,Communicative,Confident,Happy,Lovable,Outgoing"
R_1etssJ9l3n4DU4F,5,Subtype04,me in social situations,"Hopeless,Inferior,Insecure,Irritable,Isolated,Like a failure,Sad and Blue,Tense,Unloved"
R_1etssJ9l3n4DU4F,5,Subtype05,me alone,"Disorganised,Hopeless,Indecisive,Irritable,Isolated,Sad and Blue,Tense,Uncomfortable,Unloved"
R_31n1lZlJ13cteO6,6,Subtype01,Me alone,"Comfortable,Happy,Independent,Lazy"
R_31n1lZlJ13cteO6,6,Subtype02,Me with my family,"Comfortable,Communicative,Energetic,Friendly,Fun and Entertaining,Happy,Interested,Lazy,Lovable,Outgoing"
R_31n1lZlJ13cteO6,6,Subtype03,Me with my boyfriend,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Intelligent,Interested,Lazy,Lovable,Needed,Optimistic,Outgoing,Successful"
R_31n1lZlJ13cteO6,6,Subtype04,Me with my friends back home,"Comfortable,Communicative,Confident,Disorganised,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Immature,Independent,Intelligent,Interested,Lazy,Lovable,Needed,Optimistic"
R_31n1lZlJ13cteO6,6,Subtype05,Me at university,"Capable,Comfortable,Disorganised,Hardworking,Hopeless,Independent,Insecure,Mature,Tense"
R_31n1lZlJ13cteO6,6,Subtype06,Me with my friends at the university,"Capable,Comfortable,Communicative,Friendly,Fun and Entertaining,Happy,Independent,Intelligent,Interested,Outgoing"
R_2QsSObkznzvdKhi,3,Subtype01,Me at home,"Comfortable,Immature,Lazy"
R_2QsSObkznzvdKhi,3,Subtype02,Me at work,"Capable,Communicative,Friendly,Hardworking,Mature,Organised,Tense"
R_2QsSObkznzvdKhi,3,Subtype03,Me with my boyfriend,"Comfortable,Communicative,Friendly,Fun and Entertaining,Giving,Happy,Interested,Lovable"
R_1opfUVqGeJ1bJTt,8,Subtype01,me with family,"Indecisive,Insecure,Irritable,Needed,Sad and Blue,Uncomfortable"
R_1opfUVqGeJ1bJTt,8,Subtype02,me as an aunt,"Fun and Entertaining,Giving,Happy,Interested,Irritable,Needed"
R_1opfUVqGeJ1bJTt,8,Subtype03,me with close friends,"Comfortable,Confident,Happy,Intelligent,Interested,Outgoing"
R_1opfUVqGeJ1bJTt,8,Subtype04,me with more distant friends,"Friendly,Fun and Entertaining"
R_1opfUVqGeJ1bJTt,8,Subtype05,me online,"Comfortable,Confident,Disagreeing,Fun and Entertaining,Independent,Intelligent,Interested"
R_1opfUVqGeJ1bJTt,8,Subtype06,me by myself,"Independent,Isolated,Lazy,Sad and Blue,Weary"
R_1opfUVqGeJ1bJTt,8,Subtype07,me writing,"Hardworking,Interested,Isolated,Like a failure,Self-centered"
R_1opfUVqGeJ1bJTt,8,Subtype08,me with strangers,"Friendly,Uncomfortable"
R_WjnEuPcczjcqkQV,8,Subtype01,me as a mum,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Organised,Outgoing,Successful"
R_WjnEuPcczjcqkQV,8,Subtype02,me at the gym,"Capable,Confident,Energetic,Friendly,Hardworking,Independent,Organised,Weary"
R_WjnEuPcczjcqkQV,8,Subtype03,me at the rugby match,"Comfortable,Communicative,Friendly,Fun and Entertaining,Happy,Interested,Mature,Optimistic,Outgoing,Sad and Blue,Tense"
R_WjnEuPcczjcqkQV,8,Subtype04,me as a wife,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Giving,Happy,Hardworking,Independent,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Organised,Outgoing,Successful"
R_WjnEuPcczjcqkQV,8,Subtype05,me with neighbours,"Capable,Comfortable,Communicative,Friendly,Interested,Mature"
R_WjnEuPcczjcqkQV,8,Subtype06,me with ex work colleagues,"Capable,Comfortable,Communicative,Friendly,Fun and Entertaining,Happy,Interested,Mature,Organised"
R_WjnEuPcczjcqkQV,8,Subtype07,me alone,"Capable,Comfortable,Confident,Energetic,Happy,Hardworking,Independent,Intelligent,Isolated,Mature,Optimistic,Organised,Self-centered,Successful"
R_WjnEuPcczjcqkQV,8,Subtype08,me on holiday,"Comfortable,Energetic,Friendly,Fun and Entertaining,Happy,Independent,Interested,Mature,Organised"
R_1hXVJSYyixjxodF,6,Subtype01,At work,"Capable,Comfortable,Communicative,Confident,Friendly,Hardworking,Independent,Mature,Organised"
R_1hXVJSYyixjxodF,6,Subtype02,Doing hobbies,"Comfortable,Energetic,Interested,Self-centered"
R_1hXVJSYyixjxodF,6,Subtype03,With girlfriend,"Disagreeing,Fun and Entertaining,Giving,Insecure,Lovable,Mature"
R_1hXVJSYyixjxodF,6,Subtype04,With parents,"Disagreeing,Immature,Irritable,Self-centered"
R_1hXVJSYyixjxodF,6,Subtype05,With friends,"Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Happy,Immature,Outgoing"
R_1hXVJSYyixjxodF,6,Subtype06,With new acquaintances,"Communicative,Indecisive,Insecure,Tense"
R_3Pu8C3GTVaVWszK,5,Subtype01,me with my family,"Comfortable,Communicative,Fun and Entertaining,Happy,Immature"
R_3Pu8C3GTVaVWszK,5,Subtype02,me at work,"Capable,Friendly,Hardworking,Mature,Optimistic,Organised"
R_3Pu8C3GTVaVWszK,5,Subtype03,me with friends,"Comfortable,Communicative,Energetic,Friendly,Fun and Entertaining,Happy,Optimistic,Outgoing"
R_3Pu8C3GTVaVWszK,5,Subtype04,me at university,"Disorganised,Friendly,Hardworking,Intelligent,Mature,Uncomfortable"
R_3Pu8C3GTVaVWszK,5,Subtype05,me as an association member,"Friendly,Mature,Needed,Organised,Successful"
R_C2XGYsKF7EJNCOR,4,Subtype01,me at work,"Communicative,Confident,Energetic,Friendly,Giving,Hardworking,Independent,Intelligent,Interested,Organised,Successful"
R_C2XGYsKF7EJNCOR,4,Subtype02,me with my family,"Comfortable,Communicative,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Intelligent,Interested,Lovable,Optimistic"
R_C2XGYsKF7EJNCOR,4,Subtype03,me with my friends,"Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Independent,Intelligent,Interested,Organised"
R_C2XGYsKF7EJNCOR,4,Subtype04,me at home,"Comfortable,Communicative,Confident,Friendly,Happy,Independent,Intelligent,Interested,Lazy,Optimistic,Organised"
R_vdafdnCpluiwowN,4,Subtype01,Me at university,"Capable,Comfortable,Happy,Interested,Mature,Optimistic,Organised,Tense"
R_vdafdnCpluiwowN,4,Subtype02,Me with my friends,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Happy,Hardworking,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Outgoing"
R_vdafdnCpluiwowN,4,Subtype03,Me with my boyfriend,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Lovable,Mature,Needed,Optimistic,Outgoing,Successful"
R_vdafdnCpluiwowN,4,Subtype04,Me with my parents,"Comfortable,Confident,Disagreeing,Energetic,Friendly,Happy,Hardworking,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Successful"
R_2YCUdsSbdHNxkBu,10,Subtype01,Me alone,"Capable,Comfortable,Confident,Happy,Independent,Intelligent,Interested,Isolated,Lazy"
R_2YCUdsSbdHNxkBu,10,Subtype02,Me with my spouse,"Capable,Comfortable,Communicative,Friendly,Fun and Entertaining,Giving,Interested,Lovable,Needed,Outgoing"
R_2YCUdsSbdHNxkBu,10,Subtype03,Me with friends,"Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Intelligent,Interested,Lovable,Mature,Successful"
R_2YCUdsSbdHNxkBu,10,Subtype04,Me at work,"Capable,Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Intelligent,Irritable,Lovable,Mature,Needed,Organised,Successful"
R_2YCUdsSbdHNxkBu,10,Subtype05,Me online,"Capable,Comfortable,Confident,Friendly,Intelligent,Irritable,Successful"
R_2YCUdsSbdHNxkBu,10,Subtype06,Me with family,"Capable,Comfortable,Confident,Friendly,Fun and Entertaining,Giving,Independent,Interested,Irritable,Lovable,Mature,Needed"
R_2YCUdsSbdHNxkBu,10,Subtype07,Me with acquintances,"Capable,Comfortable,Communicative,Confident,Friendly,Mature"
R_2YCUdsSbdHNxkBu,10,Subtype08,Me with strangers,"Capable,Communicative,Confident,Friendly,Intelligent,Mature"
R_2YCUdsSbdHNxkBu,10,Subtype09,Me with customers,"Capable,Communicative,Friendly,Hardworking,Intelligent,Interested,Optimistic,Organised,Successful"
R_2YCUdsSbdHNxkBu,10,Subtype10,Me playing games,"Capable,Comfortable,Energetic,Immature,Independent,Interested,Isolated,Lazy,Self-centered"
R_cx4NN0WIM5B9pnj,9,Subtype01,me as a daughter,"Lazy,Mature,Needed,Self-centered"
R_cx4NN0WIM5B9pnj,9,Subtype02,me as a granddaugter,"Comfortable,Friendly,Happy,Lovable,Optimistic,Successful"
R_cx4NN0WIM5B9pnj,9,Subtype03,me as a friend,"Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Intelligent,Needed,Outgoing"
R_cx4NN0WIM5B9pnj,9,Subtype04,me at work,"Hardworking,Independent,Mature,Organised"
